frame,time,id,len,b0,b1,b2,b3,b4,b5,b6,b7
16747,108647,0x0AE,8,AF,0E,00,00,FF,00,00,02
16748,108650,0x0AF,4,83,7F,41,01,00,08,FF,01
16748,108650,0x0AF,4,83,7F,41,01,00,08,FF,01
16749,108651,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
16749,108651,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
16750,108651,0x0A8,8,C1,D4,BF,09,77,64,00,00
16750,108651,0x0A8,8,C1,D4,BF,09,77,64,00,00
16751,108657,0x0AD,8,D5,EF,BF,FF,00,14,00,00
16751,108657,0x0AD,8,D5,EF,BF,FF,00,14,00,00
16752,108657,0x0AE,8,4D,0F,00,00,FF,00,00,02
16752,108657,0x0AE,8,4D,0F,00,00,FF,00,00,02
16753,108660,0x0AF,4,83,70,41,01,00,00,00,00
16753,108660,0x0AF,4,83,70,41,01,00,00,00,00
16754,108661,0x0A7,8,1B,C5,9D,76,FD,69,A7,1D
16754,108661,0x0A7,8,1B,C5,9D,76,FD,69,A7,1D
16755,108661,0x0A8,8,AB,D5,BF,09,77,64,00,00
16755,108661,0x0A8,8,AB,D5,BF,09,77,64,00,00
16756,108667,0x0AD,8,48,E0,BF,FF,00,14,00,00
16756,108667,0x0AD,8,48,E0,BF,FF,00,14,00,00
16757,108667,0x0AE,8,FA,00,00,00,FF,00,00,02
16757,108667,0x0AE,8,FA,00,00,00,FF,00,00,02
16758,108671,0x0A7,8,88,C6,9D,76,FD,69,A7,1D
16758,108671,0x0A7,8,88,C6,9D,76,FD,69,A7,1D
16759,108671,0x0A8,8,9B,D6,BF,09,77,64,00,00
16759,108671,0x0A8,8,9B,D6,BF,09,77,64,00,00
16760,108671,0x0AF,4,83,71,00,00,77,64,00,00
16760,108671,0x0AF,4,83,71,00,00,77,64,00,00
16761,108677,0x0AD,8,86,E1,BF,FF,00,14,00,00
16761,108677,0x0AD,8,86,E1,BF,FF,00,14,00,00
16762,108677,0x0AE,8,15,01,00,00,FF,00,00,02
16762,108677,0x0AE,8,15,01,00,00,FF,00,00,02
16763,108681,0x0A8,8,8E,D7,BF,09,77,64,00,00
16763,108681,0x0A8,8,8E,D7,BF,09,77,64,00,00
16764,108681,0x0A7,8,01,C7,9D,76,FD,69,A7,1D
16764,108681,0x0A7,8,01,C7,9D,76,FD,69,A7,1D
16765,108681,0x0AF,4,83,72,00,00,FD,69,A7,1D
16765,108681,0x0AF,4,83,72,00,00,FD,69,A7,1D
16766,108687,0x0AD,8,62,E2,BF,FF,00,14,00,00
16766,108687,0x0AD,8,62,E2,BF,FF,00,14,00,00
16767,108687,0x0AE,8,14,02,00,00,FF,00,00,02
16767,108687,0x0AE,8,14,02,00,00,FF,00,00,02
16768,108691,0x0A7,8,4C,C8,9D,76,FD,69,A7,1D
16768,108691,0x0A7,8,4C,C8,9D,76,FD,69,A7,1D
16769,108691,0x0A8,8,AC,D8,BF,09,77,64,00,00
16769,108691,0x0A8,8,AC,D8,BF,09,77,64,00,00
16770,108691,0x0AF,4,83,73,00,00,77,64,00,00
16770,108691,0x0AF,4,83,73,00,00,77,64,00,00
16771,108697,0x0AD,8,E3,E3,BF,FF,00,14,00,00
16771,108697,0x0AD,8,E3,E3,BF,FF,00,14,00,00
16772,108697,0x0AE,8,31,03,00,00,FF,00,00,02
16772,108697,0x0AE,8,31,03,00,00,FF,00,00,02
16773,108701,0x0A7,8,9C,C9,9D,76,FD,69,A7,1D
16773,108701,0x0A7,8,9C,C9,9D,76,FD,69,A7,1D
16774,108701,0x0A8,8,DE,D9,BF,09,77,64,00,00
16774,108701,0x0A8,8,DE,D9,BF,09,77,64,00,00
16775,108701,0x0AF,4,83,74,00,00,77,64,00,00
16775,108701,0x0AF,4,83,74,00,00,77,64,00,00
16776,108707,0x0AD,8,41,E4,BF,FF,00,14,00,00
16776,108707,0x0AD,8,41,E4,BF,FF,00,14,00,00
16777,108707,0x0AE,8,3F,04,00,00,FF,00,00,02
16777,108707,0x0AE,8,3F,04,00,00,FF,00,00,02
16778,108711,0x0A7,8,9A,CA,9D,76,FD,69,A7,1D
16778,108711,0x0A7,8,9A,CA,9D,76,FD,69,A7,1D
16779,108711,0x0A8,8,81,DA,BF,09,77,64,00,00
16779,108711,0x0A8,8,81,DA,BF,09,77,64,00,00
16780,108711,0x0AF,4,83,75,03,01,00,00,00,00
16780,108711,0x0AF,4,83,75,03,01,00,00,00,00
16781,108717,0x0AD,8,74,E5,BF,FF,00,14,00,00
16781,108717,0x0AD,8,74,E5,BF,FF,00,14,00,00
16782,108717,0x0AE,8,C4,05,00,00,FF,00,00,02
16782,108717,0x0AE,8,C4,05,00,00,FF,00,00,02
16783,108721,0x0A8,8,4C,DB,BF,09,77,64,00,00
16783,108721,0x0A8,8,4C,DB,BF,09,77,64,00,00
16784,108721,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
16784,108721,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
16785,108722,0x0AF,4,83,76,03,01,91,00,00,00
16785,108722,0x0AF,4,83,76,03,01,91,00,00,00
16786,108727,0x0AD,8,6A,E6,BF,FF,00,14,00,00
16786,108727,0x0AD,8,6A,E6,BF,FF,00,14,00,00
16787,108727,0x0AE,8,9F,06,00,00,FF,00,00,02
16787,108727,0x0AE,8,9F,06,00,00,FF,00,00,02
16788,108731,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
16788,108731,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
16789,108731,0x0A8,8,52,DC,BF,09,77,64,00,00
16789,108731,0x0A8,8,52,DC,BF,09,77,64,00,00
16790,108732,0x0AF,4,83,77,00,00,00,00,00,00
16790,108732,0x0AF,4,83,77,00,00,00,00,00,00
16791,108737,0x0AD,8,35,E7,BF,FF,00,14,00,00
16791,108737,0x0AD,8,35,E7,BF,FF,00,14,00,00
16792,108737,0x0AE,8,0D,07,00,00,FF,00,00,02
16792,108737,0x0AE,8,0D,07,00,00,FF,00,00,02
16793,108741,0x0A8,8,41,DD,BF,09,77,64,00,00
16793,108741,0x0A8,8,41,DD,BF,09,77,64,00,00
16794,108741,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
16794,108741,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
16795,108742,0x0AF,4,83,78,00,00,00,00,00,00
16795,108742,0x0AF,4,83,78,00,00,00,00,00,00
16796,108747,0x0AD,8,A2,E8,BF,FF,00,14,00,00
16796,108747,0x0AD,8,A2,E8,BF,FF,00,14,00,00
16797,108747,0x0AE,8,7A,08,00,00,FF,00,00,02
16797,108747,0x0AE,8,7A,08,00,00,FF,00,00,02
16798,108751,0x0A8,8,F3,DE,BF,09,77,64,00,00
16798,108751,0x0A8,8,F3,DE,BF,09,77,64,00,00
16799,108751,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
16799,108751,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
16800,108752,0x0AF,4,83,79,FC,01,00,00,00,00
16800,108752,0x0AF,4,83,79,FC,01,00,00,00,00
16801,108757,0x0AD,8,A6,E9,BF,FF,00,14,00,00
16801,108757,0x0AD,8,A6,E9,BF,FF,00,14,00,00
16802,108757,0x0AE,8,92,09,00,00,FF,00,00,02
16802,108757,0x0AE,8,92,09,00,00,FF,00,00,02
16803,108760,0x0A8,8,7C,DF,BF,09,77,64,00,00
16803,108760,0x0A8,8,7C,DF,BF,09,77,64,00,00
16804,108761,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
16804,108761,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
16805,108763,0x0AF,4,83,7A,FC,01,C0,00,00,00
16805,108763,0x0AF,4,83,7A,FC,01,C0,00,00,00
16806,108767,0x0AD,8,F7,EA,BF,FF,00,14,00,00
16806,108778,0x0AD,8,F7,EA,BF,FF,00,14,00,00
16807,108778,0x0AE,8,EE,0A,00,00,FF,00,00,02
16807,108778,0x0AE,8,EE,0A,00,00,FF,00,00,02
16808,108781,0x0A7,8,AF,C1,9D,76,FD,69,A7,1D
16808,108781,0x0A7,8,AF,C1,9D,76,FD,69,A7,1D
16809,108782,0x0A8,8,6E,D1,BF,09,77,64,00,00
16809,108782,0x0A8,8,6E,D1,BF,09,77,64,00,00
16810,108783,0x0AF,4,83,7C,00,00,82,11,00,00
16810,108783,0x0AF,4,83,7C,00,00,82,11,00,00
16811,108787,0x0AD,8,2F,EC,BF,FF,00,14,00,00
16811,108787,0x0AD,8,2F,EC,BF,FF,00,14,00,00
16812,108787,0x0AE,8,F4,0C,00,00,FF,00,00,02
16812,108787,0x0AE,8,F4,0C,00,00,FF,00,00,02
16813,108791,0x0A7,8,DB,C2,9D,76,FD,69,A7,1D
16813,108791,0x0A7,8,DB,C2,9D,76,FD,69,A7,1D
16814,108791,0x0A8,8,82,D2,BF,09,77,64,00,00
16814,108791,0x0A8,8,82,D2,BF,09,77,64,00,00
16815,108794,0x0AF,4,83,7D,44,01,00,00,00,00
16815,108794,0x0AF,4,83,7D,44,01,00,00,00,00
16816,108797,0x0AD,8,5E,ED,BF,FF,00,14,00,00
16816,108797,0x0AD,8,5E,ED,BF,FF,00,14,00,00
16817,108797,0x0AE,8,97,0D,00,00,FF,00,00,02
16817,108797,0x0AE,8,97,0D,00,00,FF,00,00,02
16818,108801,0x0A7,8,5A,C3,9D,76,FD,69,A7,1D
16818,108801,0x0A7,8,5A,C3,9D,76,FD,69,A7,1D
16819,108801,0x0A8,8,6D,D3,BF,09,77,64,00,00
16819,108801,0x0A8,8,6D,D3,BF,09,77,64,00,00
16820,108804,0x0AF,4,83,7E,44,01,00,00,00,00
16820,108804,0x0AF,4,83,7E,44,01,00,00,00,00
16821,108807,0x0AD,8,84,EE,BF,FF,00,14,00,00
16821,108807,0x0AD,8,84,EE,BF,FF,00,14,00,00
16822,108807,0x0AE,8,AF,0E,00,00,FF,00,00,02
16822,108807,0x0AE,8,AF,0E,00,00,FF,00,00,02
16823,108811,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
16823,108811,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
16824,108811,0x0A8,8,C1,D4,BF,09,77,64,00,00
16824,108811,0x0A8,8,C1,D4,BF,09,77,64,00,00
16825,108814,0x0AF,4,83,7F,00,00,00,00,00,00
16825,108814,0x0AF,4,83,7F,00,00,00,00,00,00
16826,108817,0x0AD,8,D5,EF,BF,FF,00,14,00,00
16826,108817,0x0AD,8,D5,EF,BF,FF,00,14,00,00
16827,108817,0x0AE,8,4D,0F,00,00,FF,00,00,02
16827,108817,0x0AE,8,4D,0F,00,00,FF,00,00,02
16828,108821,0x0A8,8,AB,D5,BF,09,77,64,00,00
16828,108821,0x0A8,8,AB,D5,BF,09,77,64,00,00
16829,108821,0x0A7,8,1B,C5,9D,76,FD,69,A7,1D
16829,108821,0x0A7,8,1B,C5,9D,76,FD,69,A7,1D
16830,108824,0x0AF,4,83,70,00,00,00,00,00,00
16830,108824,0x0AF,4,83,70,00,00,00,00,00,00
16831,108827,0x0AD,8,48,E0,BF,FF,00,14,00,00
16831,108827,0x0AD,8,48,E0,BF,FF,00,14,00,00
16832,108827,0x0AE,8,FA,00,00,00,FF,00,00,02
16832,108827,0x0AE,8,FA,00,00,00,FF,00,00,02
16833,108831,0x0A8,8,9B,D6,BF,09,77,64,00,00
16833,108831,0x0A8,8,9B,D6,BF,09,77,64,00,00
16834,108831,0x0A7,8,88,C6,9D,76,FD,69,A7,1D
16834,108831,0x0A7,8,88,C6,9D,76,FD,69,A7,1D
16835,108834,0x0AF,4,83,71,00,00,00,00,00,00
16835,108834,0x0AF,4,83,71,00,00,00,00,00,00
16836,108837,0x0AD,8,86,E1,BF,FF,00,14,00,00
16836,108837,0x0AD,8,86,E1,BF,FF,00,14,00,00
16837,108837,0x0AE,8,15,01,00,00,FF,00,00,02
16837,108837,0x0AE,8,15,01,00,00,FF,00,00,02
16838,108840,0x0A8,8,8E,D7,BF,09,77,64,00,00
16838,108840,0x0A8,8,8E,D7,BF,09,77,64,00,00
16839,108841,0x0A7,8,01,C7,9D,76,FD,69,A7,1D
16839,108841,0x0A7,8,01,C7,9D,76,FD,69,A7,1D
16840,108844,0x0AF,4,83,72,00,00,00,00,00,00
16840,108845,0x0AF,4,83,72,00,00,00,00,00,00
16841,108847,0x0AD,8,62,E2,BF,FF,00,14,00,00
16841,108847,0x0AD,8,62,E2,BF,FF,00,14,00,00
16842,108847,0x0AE,8,14,02,00,00,FF,00,00,02
16842,108847,0x0AE,8,14,02,00,00,FF,00,00,02
16843,108851,0x0A8,8,AC,D8,BF,09,77,64,00,00
16843,108851,0x0A8,8,AC,D8,BF,09,77,64,00,00
16844,108851,0x0A7,8,4C,C8,9D,76,FD,69,A7,1D
16844,108851,0x0A7,8,4C,C8,9D,76,FD,69,A7,1D
16845,108855,0x0AF,4,83,73,01,01,00,00,00,00
16845,108855,0x0AF,4,83,73,01,01,00,00,00,00
16846,108857,0x0AD,8,E3,E3,BF,FF,00,14,00,00
16846,108857,0x0AD,8,E3,E3,BF,FF,00,14,00,00
16847,108857,0x0AE,8,31,03,00,00,FF,00,00,02
16847,108857,0x0AE,8,31,03,00,00,FF,00,00,02
16848,108861,0x0A8,8,DE,D9,BF,09,77,64,00,00
16848,108861,0x0A8,8,DE,D9,BF,09,77,64,00,00
16849,108861,0x0A7,8,9C,C9,9D,76,FD,69,A7,1D
16849,108861,0x0A7,8,9C,C9,9D,76,FD,69,A7,1D
16850,108865,0x0AF,4,83,74,01,01,00,00,00,00
16850,108865,0x0AF,4,83,74,01,01,00,00,00,00
16851,108867,0x0AD,8,41,E4,BF,FF,00,14,00,00
16851,108867,0x0AD,8,41,E4,BF,FF,00,14,00,00
16852,108867,0x0AE,8,3F,04,00,00,FF,00,00,02
16852,108867,0x0AE,8,3F,04,00,00,FF,00,00,02
16853,108871,0x0A7,8,9A,CA,9D,76,FD,69,A7,1D
16853,108871,0x0A7,8,9A,CA,9D,76,FD,69,A7,1D
16854,108871,0x0A8,8,81,DA,BF,09,77,64,00,00
16854,108871,0x0A8,8,81,DA,BF,09,77,64,00,00
16855,108875,0x0AF,4,83,75,00,00,00,00,00,00
16855,108875,0x0AF,4,83,75,00,00,00,00,00,00
16856,108877,0x0AD,8,74,E5,BF,FF,00,14,00,00
16856,108877,0x0AD,8,74,E5,BF,FF,00,14,00,00
16857,108877,0x0AE,8,C4,05,00,00,FF,00,00,02
16857,108877,0x0AE,8,C4,05,00,00,FF,00,00,02
16858,108881,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
16858,108881,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
16859,108881,0x0A8,8,4C,DB,BF,09,77,64,00,00
16859,108881,0x0A8,8,4C,DB,BF,09,77,64,00,00
16860,108885,0x0AF,4,83,76,00,00,00,00,00,00
16860,108885,0x0AF,4,83,76,00,00,00,00,00,00
16861,108887,0x0AD,8,6A,E6,BF,FF,00,14,00,00
16861,108887,0x0AD,8,6A,E6,BF,FF,00,14,00,00
16862,108887,0x0AE,8,9F,06,00,00,FF,00,00,02
16862,108887,0x0AE,8,9F,06,00,00,FF,00,00,02
16863,108891,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
16863,108891,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
16864,108891,0x0A8,8,52,DC,BF,09,77,64,00,00
16864,108891,0x0A8,8,52,DC,BF,09,77,64,00,00
16865,108896,0x0AF,4,83,77,FE,01,00,00,00,00
16865,108896,0x0AF,4,83,77,FE,01,00,00,00,00
16866,108897,0x0AD,8,35,E7,BF,FF,00,14,00,00
16866,108897,0x0AD,8,35,E7,BF,FF,00,14,00,00
16867,108897,0x0AE,8,0D,07,00,00,FF,00,00,02
16867,108897,0x0AE,8,0D,07,00,00,FF,00,00,02
16868,108901,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
16868,108901,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
16869,108901,0x0A8,8,41,DD,BF,09,77,64,00,00
16869,108901,0x0A8,8,41,DD,BF,09,77,64,00,00
16870,108906,0x0AF,4,83,78,FE,01,00,00,00,00
16870,108906,0x0AF,4,83,78,FE,01,00,00,00,00
16871,108907,0x0AD,8,A2,E8,BF,FF,00,14,00,00
16871,108907,0x0AD,8,A2,E8,BF,FF,00,14,00,00
16872,108907,0x0AE,8,7A,08,00,00,FF,00,00,02
16872,108907,0x0AE,8,7A,08,00,00,FF,00,00,02
16873,108911,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
16873,108911,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
16874,108911,0x0A8,8,F3,DE,BF,09,77,64,00,00
16874,108911,0x0A8,8,F3,DE,BF,09,77,64,00,00
16875,108916,0x0AF,4,83,79,00,00,31,37,31,37
16875,108916,0x0AF,4,83,79,00,00,31,37,31,37
16876,108917,0x0AD,8,A6,E9,BF,FF,00,14,00,00
16876,108917,0x0AD,8,A6,E9,BF,FF,00,14,00,00
16877,108917,0x0AE,8,92,09,00,00,FF,00,00,02
16877,108917,0x0AE,8,92,09,00,00,FF,00,00,02
16878,108921,0x0A8,8,7C,DF,BF,09,77,64,00,00
16878,108921,0x0A8,8,7C,DF,BF,09,77,64,00,00
16879,108921,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
16879,108921,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
16880,108926,0x0AF,4,83,7A,00,00,00,00,00,00
16880,108926,0x0AF,4,83,7A,00,00,00,00,00,00
16881,108927,0x0AD,8,F7,EA,BF,FF,00,14,00,00
16881,108927,0x0AD,8,F7,EA,BF,FF,00,14,00,00
16882,108927,0x0AE,8,EE,0A,00,00,FF,00,00,02
16882,108927,0x0AE,8,EE,0A,00,00,FF,00,00,02
16883,108931,0x0A8,8,14,D0,BF,09,77,64,00,00
16883,108931,0x0A8,8,14,D0,BF,09,77,64,00,00
16884,108931,0x0A7,8,27,C0,9D,76,FD,69,A7,1D
16884,108931,0x0A7,8,27,C0,9D,76,FD,69,A7,1D
16885,108937,0x0AD,8,42,EB,BF,FF,00,14,00,00
16885,108937,0x0AD,8,42,EB,BF,FF,00,14,00,00
16886,108937,0x0AE,8,4C,0B,00,00,FF,00,00,02
16886,108937,0x0AE,8,4C,0B,00,00,FF,00,00,02
16887,108937,0x0AF,4,83,7B,20,01,FF,00,00,02
16887,108937,0x0AF,4,83,7B,20,01,FF,00,00,02
16888,108941,0x0A8,8,6E,D1,BF,09,77,64,00,00
16888,108941,0x0A8,8,6E,D1,BF,09,77,64,00,00
16889,108941,0x0A7,8,AF,C1,9D,76,FD,69,A7,1D
16889,108941,0x0A7,8,AF,C1,9D,76,FD,69,A7,1D
16890,108947,0x0AD,8,2F,EC,BF,FF,00,14,00,00
16890,108947,0x0AD,8,2F,EC,BF,FF,00,14,00,00
16891,108947,0x0AE,8,F4,0C,00,00,FF,00,00,02
16891,108947,0x0AE,8,F4,0C,00,00,FF,00,00,02
16892,108947,0x0AF,4,83,7C,20,01,FF,00,00,02
16892,108947,0x0AF,4,83,7C,20,01,FF,00,00,02
16893,108951,0x0A8,8,82,D2,BF,09,77,64,00,00
16893,108951,0x0A8,8,82,D2,BF,09,77,64,00,00
16894,108951,0x0A7,8,DB,C2,9D,76,FD,69,A7,1D
16894,108951,0x0A7,8,DB,C2,9D,76,FD,69,A7,1D
16895,108957,0x0AD,8,5E,ED,BF,FF,00,14,00,00
16895,108957,0x0AD,8,5E,ED,BF,FF,00,14,00,00
16896,108957,0x0AE,8,97,0D,00,00,FF,00,00,02
16896,108957,0x0AE,8,97,0D,00,00,FF,00,00,02
16897,108957,0x0AF,4,83,7D,00,00,FF,00,00,02
16897,108957,0x0AF,4,83,7D,00,00,FF,00,00,02
16898,108960,0x0A7,8,5A,C3,9D,76,FD,69,A7,1D
16898,108960,0x0A7,8,5A,C3,9D,76,FD,69,A7,1D
16899,108961,0x0A8,8,6D,D3,BF,09,77,64,00,00
16899,108961,0x0A8,8,6D,D3,BF,09,77,64,00,00
16900,108967,0x0AD,8,84,EE,BF,FF,00,14,00,00
16900,108967,0x0AD,8,84,EE,BF,FF,00,14,00,00
16901,108967,0x0AE,8,AF,0E,00,00,FF,00,00,02
16901,108967,0x0AE,8,AF,0E,00,00,FF,00,00,02
16902,108967,0x0AF,4,83,7E,00,00,00,00,00,00
16902,108967,0x0AF,4,83,7E,00,00,00,00,00,00
16903,108971,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
16903,108971,0x0A7,8,60,C4,9D,76,FD,69,A7,1D
16904,108971,0x0A8,8,C1,D4,BF,09,77,64,00,00
16904,108971,0x0A8,8,C1,D4,BF,09,77,64,00,00
16905,108977,0x0AD,8,D5,EF,BF,FF,00,14,00,00
16905,108977,0x0AD,8,D5,EF,BF,FF,00,14,00,00
16906,108977,0x0AE,8,4D,0F,00,00,FF,00,00,02
16906,108977,0x0AE,8,4D,0F,00,00,FF,00,00,02
16907,108978,0x0AF,4,83,7F,00,00,00,00,00,00
16907,108978,0x0AF,4,83,7F,00,00,00,00,00,00
16908,108981,0x0A8,8,AB,D5,BF,09,77,64,00,00
16908,108981,0x0A8,8,AB,D5,BF,09,77,64,00,00
16909,108981,0x0A7,8,1B,C5,9D,76,FD,69,A7,1D
16909,108981,0x0A7,8,1B,C5,9D,76,FD,69,A7,1D
16910,108986,0x0AD,8,48,E0,BF,FF,00,14,00,00
16910,108987,0x0AD,8,48,E0,BF,FF,00,14,00,00
16911,108987,0x0AE,8,FA,00,00,00,FF,00,00,02
16911,108987,0x0AE,8,FA,00,00,00,FF,00,00,02
16912,108988,0x0AF,4,83,70,02,01,00,00,00,00
16912,108988,0x0AF,4,83,70,02,01,00,00,00,00
16913,108991,0x0A7,8,88,C6,9D,76,FD,69,A7,1D
16913,108991,0x0A7,8,88,C6,9D,76,FD,69,A7,1D
16914,108991,0x0A8,8,9B,D6,BF,09,77,64,00,00
16914,108991,0x0A8,8,9B,D6,BF,09,77,64,00,00
16915,108997,0x0AD,8,86,E1,BF,FF,00,14,00,00
16915,108997,0x0AD,8,86,E1,BF,FF,00,14,00,00
16916,108997,0x0AE,8,15,01,00,00,FF,00,00,02
16916,108997,0x0AE,8,15,01,00,00,FF,00,00,02
16917,108998,0x0AF,4,83,71,02,01,00,00,00,00
16917,108998,0x0AF,4,83,71,02,01,00,00,00,00
16918,109000,0x0A8,8,8E,D7,BF,09,77,64,00,00
16918,109000,0x0A8,8,8E,D7,BF,09,77,64,00,00
16919,109001,0x0A7,8,01,C7,9D,76,FD,69,A7,1D
16919,109001,0x0A7,8,01,C7,9D,76,FD,69,A7,1D
16920,109007,0x0AD,8,62,E2,BF,FF,00,14,00,00
16920,109007,0x0AD,8,62,E2,BF,FF,00,14,00,00
16921,109007,0x0AE,8,14,02,00,00,FF,00,00,02
16921,109007,0x0AE,8,14,02,00,00,FF,00,00,02
16922,109008,0x0AF,4,83,72,00,00,00,00,00,00
16922,109008,0x0AF,4,83,72,00,00,00,00,00,00
16923,109011,0x0A7,8,4C,C8,9D,76,FD,69,A7,1D
16923,109011,0x0A7,8,4C,C8,9D,76,FD,69,A7,1D
16924,109011,0x0A8,8,AC,D8,BF,09,77,64,00,00
16924,109011,0x0A8,8,AC,D8,BF,09,77,64,00,00
16925,109017,0x0AD,8,E3,E3,BF,FF,00,14,00,00
16925,109017,0x0AD,8,E3,E3,BF,FF,00,14,00,00
16926,109017,0x0AE,8,31,03,00,00,FF,00,00,02
16926,109017,0x0AE,8,31,03,00,00,FF,00,00,02
16927,109019,0x0AF,4,83,73,00,00,00,00,00,00
16927,109019,0x0AF,4,83,73,00,00,00,00,00,00
16928,109021,0x0A8,8,DE,D9,BF,09,77,64,00,00
16928,109021,0x0A8,8,DE,D9,BF,09,77,64,00,00
16929,109021,0x0A7,8,9C,C9,9D,76,FD,69,A7,1D
16929,109021,0x0A7,8,9C,C9,9D,76,FD,69,A7,1D
16930,109037,0x0AD,8,74,E5,BF,FF,00,14,00,00
16930,109037,0x0AD,8,74,E5,BF,FF,00,14,00,00
16931,109037,0x0AE,8,C4,05,00,00,FF,00,00,02
16931,109037,0x0AE,8,C4,05,00,00,FF,00,00,02
16932,109039,0x0AF,4,83,75,FD,01,00,00,00,00
16932,109039,0x0AF,4,83,75,FD,01,00,00,00,00
16933,109041,0x0A8,8,4C,DB,BF,09,77,64,00,00
16933,109041,0x0A8,8,4C,DB,BF,09,77,64,00,00
16934,109041,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
16934,109041,0x0A7,8,F4,CB,9D,76,FD,69,A7,1D
16935,109047,0x0AD,8,6A,E6,BF,FF,00,14,00,00
16935,109047,0x0AD,8,6A,E6,BF,FF,00,14,00,00
16936,109047,0x0AE,8,9F,06,00,00,FF,00,00,02
16936,109047,0x0AE,8,9F,06,00,00,FF,00,00,02
16937,109049,0x0AF,4,83,76,00,00,00,00,00,00
16937,109049,0x0AF,4,83,76,00,00,00,00,00,00
16938,109051,0x0A8,8,52,DC,BF,09,77,64,00,00
16938,109051,0x0A8,8,52,DC,BF,09,77,64,00,00
16939,109051,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
16939,109051,0x0A7,8,4B,CC,9D,76,FD,69,A7,1D
16940,109057,0x0AD,8,35,E7,BF,FF,00,14,00,00
16940,109057,0x0AD,8,35,E7,BF,FF,00,14,00,00
16941,109057,0x0AE,8,0D,07,00,00,FF,00,00,02
16941,109057,0x0AE,8,0D,07,00,00,FF,00,00,02
16942,109059,0x0AF,4,83,77,00,00,00,00,00,00
16942,109059,0x0AF,4,83,77,00,00,00,00,00,00
16943,109061,0x0A8,8,41,DD,BF,09,77,64,00,00
16943,109061,0x0A8,8,41,DD,BF,09,77,64,00,00
16944,109061,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
16944,109061,0x0A7,8,BB,CD,9D,76,FD,69,A7,1D
16945,109067,0x0AD,8,A2,E8,BF,FF,00,14,00,00
16945,109067,0x0AD,8,A2,E8,BF,FF,00,14,00,00
16946,109067,0x0AE,8,7A,08,00,00,FF,00,00,02
16946,109067,0x0AE,8,7A,08,00,00,FF,00,00,02
16947,109070,0x0AF,4,83,78,56,01,20,00,00,00
16947,109070,0x0AF,4,83,78,56,01,20,00,00,00
16948,109071,0x0A8,8,F3,DE,BF,09,77,64,00,00
16948,109071,0x0A8,8,F3,DE,BF,09,77,64,00,00
16949,109071,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
16949,109071,0x0A7,8,30,CE,9D,76,FD,69,A7,1D
16950,109077,0x0AD,8,A6,E9,BF,FF,00,14,00,00
16950,109077,0x0AD,8,A6,E9,BF,FF,00,14,00,00
16951,109077,0x0AE,8,92,09,00,00,FF,00,00,02
16951,109077,0x0AE,8,92,09,00,00,FF,00,00,02
16952,109080,0x0AF,4,83,79,56,01,00,00,00,00
16952,109080,0x0AF,4,83,79,56,01,00,00,00,00
16953,109081,0x0A8,8,7C,DF,BF,09,77,64,00,00
16953,109081,0x0A8,8,7C,DF,BF,09,77,64,00,00
16954,109081,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
16954,109081,0x0A7,8,EE,CF,9D,76,FD,69,A7,1D
16955,109087,0x0AD,8,F7,EA,BF,FF,00,14,00,00
16955,109087,0x0AD,8,F7,EA,BF,FF,00,14,00,00
16956,109087,0x0AE,8,EE,0A,00,00,FF,00,00,02
16956,109087,0x0AE,8,EE,0A,00,00,FF,00,00,02
16957,109091,0x0AF,4,83,7A,00,00,30,78,7E,FE
16957,109091,0x0AF,4,83,7A,00,00,30,78,7E,FE
16958,109091,0x0A7,8,27,C0,9D,76,FD,69,A7,1D
16958,109091,0x0A7,8,27,C0,9D,76,FD,69,A7,1D
16959,109091,0x0A8,8,14,D0,BF,09,77,64,00,00
